id,condition_level,response,utt,exp,condition_name
R_2cdWchNAxtKIOzr,no_info,3,good,frown,goal_manipulation
R_2cdWchNAxtKIOzr,inf_goal,1,bad,frown,goal_manipulation
R_2cdWchNAxtKIOzr,soc_goal,1,bad,frown,goal_manipulation
R_2cdWchNAxtKIOzr,no_info,1,bad,frown,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,bad,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,frown,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,bad,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,frown,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,bad,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,frown,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,bad,smile,goal_manipulation
R_2cdWchNAxtKIOzr,NA,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,inf_goal,6,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,soc_goal,6,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,no_info,4,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,inf_goal,2,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,soc_goal,2,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,no_info,2,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,inf_goal,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,soc_goal,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,no_info,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,inf_goal,1,bad,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,soc_goal,1,bad,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,no_info,1,bad,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,frown,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,bad,smile,goal_manipulation
R_Ucfbif0ZSTiDfWx,NA,1,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,inf_goal,5,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,soc_goal,2,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,no_info,6,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,inf_goal,2,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,soc_goal,3,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,no_info,3,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,inf_goal,2,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,soc_goal,1,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,no_info,2,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,inf_goal,1,bad,frown,goal_manipulation
R_2BzlngotYgVBcu8,soc_goal,1,bad,frown,goal_manipulation
R_2BzlngotYgVBcu8,no_info,1,bad,frown,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,frown,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,bad,smile,goal_manipulation
R_2BzlngotYgVBcu8,NA,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,inf_goal,6,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,soc_goal,4,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,no_info,6,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,inf_goal,3,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,soc_goal,3,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,no_info,5,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,inf_goal,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,soc_goal,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,no_info,3,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,inf_goal,2,bad,frown,goal_manipulation
R_11i7lvS8BLQbOtt,soc_goal,1,bad,frown,goal_manipulation
R_11i7lvS8BLQbOtt,no_info,4,bad,frown,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,frown,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,bad,smile,goal_manipulation
R_11i7lvS8BLQbOtt,NA,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,inf_goal,6,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,soc_goal,5,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,no_info,5,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,inf_goal,6,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,soc_goal,6,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,no_info,5,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,inf_goal,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,soc_goal,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,no_info,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,inf_goal,3,bad,frown,goal_manipulation
R_1mKnlAoJqiU852v,soc_goal,6,bad,frown,goal_manipulation
R_1mKnlAoJqiU852v,no_info,1,bad,frown,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,frown,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,bad,smile,goal_manipulation
R_1mKnlAoJqiU852v,NA,1,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,inf_goal,4,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,soc_goal,2,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,no_info,5,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,inf_goal,3,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,soc_goal,1,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,no_info,3,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,inf_goal,2,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,soc_goal,2,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,no_info,1,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,inf_goal,3,bad,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,soc_goal,1,bad,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,no_info,3,bad,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,frown,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,bad,smile,goal_manipulation
R_2w1rbUJ1wfJ2u5k,NA,1,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,inf_goal,4,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,soc_goal,4,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,no_info,5,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,inf_goal,3,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,soc_goal,3,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,no_info,2,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,inf_goal,2,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,soc_goal,2,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,no_info,1,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,inf_goal,1,bad,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,soc_goal,2,bad,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,no_info,1,bad,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,frown,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,bad,smile,goal_manipulation
R_2dBd4z8kiGZjmoE,NA,1,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,inf_goal,5,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,soc_goal,5,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,no_info,5,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,inf_goal,3,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,soc_goal,3,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,no_info,5,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,inf_goal,3,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,soc_goal,2,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,no_info,2,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,inf_goal,2,bad,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,soc_goal,2,bad,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,no_info,2,bad,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,frown,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,bad,smile,goal_manipulation
R_4OQ1TFMGkIAGFup,NA,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,inf_goal,6,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,soc_goal,3,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,no_info,5,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,inf_goal,2,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,soc_goal,1,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,no_info,2,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,inf_goal,4,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,soc_goal,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,no_info,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,inf_goal,1,bad,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,soc_goal,1,bad,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,no_info,1,bad,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,frown,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,bad,smile,goal_manipulation
R_2wB8dSHIaA6GWVa,NA,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,inf_goal,5,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,soc_goal,2,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,no_info,5,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,inf_goal,1,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,soc_goal,5,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,no_info,5,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,inf_goal,3,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,soc_goal,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,no_info,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,inf_goal,1,bad,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,soc_goal,1,bad,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,no_info,2,bad,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,frown,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,bad,smile,goal_manipulation
R_RVvtCYLRJLoZQBP,NA,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,inf_goal,6,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,soc_goal,6,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,no_info,3,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,inf_goal,2,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,soc_goal,1,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,no_info,2,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,inf_goal,2,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,soc_goal,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,no_info,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,inf_goal,1,bad,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,soc_goal,1,bad,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,no_info,1,bad,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,frown,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,bad,smile,goal_manipulation
R_WoCWLnrZ3Sr89m9,NA,1,good,frown,goal_manipulation
R_szk16qy0U67xma5,inf_goal,4,good,smile,goal_manipulation
R_szk16qy0U67xma5,soc_goal,6,good,smile,goal_manipulation
R_szk16qy0U67xma5,no_info,5,good,smile,goal_manipulation
R_szk16qy0U67xma5,inf_goal,3,bad,smile,goal_manipulation
R_szk16qy0U67xma5,soc_goal,4,bad,smile,goal_manipulation
R_szk16qy0U67xma5,no_info,3,bad,smile,goal_manipulation
R_szk16qy0U67xma5,inf_goal,3,good,frown,goal_manipulation
R_szk16qy0U67xma5,soc_goal,2,good,frown,goal_manipulation
R_szk16qy0U67xma5,no_info,3,good,frown,goal_manipulation
R_szk16qy0U67xma5,inf_goal,1,bad,frown,goal_manipulation
R_szk16qy0U67xma5,soc_goal,2,bad,frown,goal_manipulation
R_szk16qy0U67xma5,no_info,1,bad,frown,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,bad,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,frown,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,bad,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,frown,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,bad,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,frown,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,bad,smile,goal_manipulation
R_szk16qy0U67xma5,NA,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,inf_goal,5,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,soc_goal,2,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,no_info,5,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,inf_goal,2,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,soc_goal,3,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,no_info,3,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,inf_goal,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,soc_goal,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,no_info,2,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,inf_goal,1,bad,frown,goal_manipulation
R_dilt21xcfeZqGw9,soc_goal,2,bad,frown,goal_manipulation
R_dilt21xcfeZqGw9,no_info,1,bad,frown,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,frown,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,bad,smile,goal_manipulation
R_dilt21xcfeZqGw9,NA,1,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,inf_goal,4,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,soc_goal,3,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,no_info,5,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,inf_goal,2,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,soc_goal,2,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,no_info,2,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,inf_goal,3,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,soc_goal,2,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,no_info,2,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,inf_goal,2,bad,frown,goal_manipulation
R_3I6v97aiRFiBBkX,soc_goal,1,bad,frown,goal_manipulation
R_3I6v97aiRFiBBkX,no_info,2,bad,frown,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,frown,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,bad,smile,goal_manipulation
R_3I6v97aiRFiBBkX,NA,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,inf_goal,6,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,soc_goal,5,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,no_info,6,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,inf_goal,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,soc_goal,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,no_info,3,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,inf_goal,4,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,soc_goal,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,no_info,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,inf_goal,1,bad,frown,goal_manipulation
R_2fwkWQwusDN6T9x,soc_goal,1,bad,frown,goal_manipulation
R_2fwkWQwusDN6T9x,no_info,1,bad,frown,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,frown,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,bad,smile,goal_manipulation
R_2fwkWQwusDN6T9x,NA,1,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,inf_goal,3,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,soc_goal,6,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,no_info,6,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,inf_goal,1,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,soc_goal,4,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,no_info,3,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,inf_goal,4,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,soc_goal,2,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,no_info,3,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,inf_goal,1,bad,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,soc_goal,2,bad,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,no_info,1,bad,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,frown,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,bad,smile,goal_manipulation
R_9vNaMJJnlH1NwRP,NA,1,good,frown,goal_manipulation
R_1BOSjOkIUYfxbQ7,inf_goal,6,good,smile,goal_manipulation
R_1BOSjOkIUYfxbQ7,soc_goal,4,good,smile,goal_manipulation
