id,condition_level,question,response,utt,exp,condition_name
R_3fMM6vbELTmJDcW,inf_goal,social goal,2,good,smile,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,informational goal,2,good,smile,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,social goal,4,good,smile,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,informational goal,2,good,smile,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,social goal,3,good,smile,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,social goal,4,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,social goal,2,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,informational goal,4,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,social goal,2,bad,smile,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,informational goal,1,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,social goal,4,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,informational goal,2,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,social goal,4,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,informational goal,1,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,social goal,4,good,frown,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_3fMM6vbELTmJDcW,inf_goal,social goal,1,bad,frown,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_3fMM6vbELTmJDcW,soc_goal,social goal,1,bad,frown,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,informational goal,4,bad,frown,goal_manipulation
R_3fMM6vbELTmJDcW,no_info,social goal,1,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,informational goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,social goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,informational goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,social goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,informational goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,social goal,4,good,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,informational goal,1,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,social goal,1,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,social goal,1,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,informational goal,3,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,social goal,1,bad,smile,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,informational goal,1,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,social goal,4,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,informational goal,1,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,social goal,3,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,informational goal,2,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,social goal,4,good,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,inf_goal,social goal,1,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,soc_goal,social goal,1,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,informational goal,4,bad,frown,goal_manipulation
R_RlAXbUaUsZOhy3T,no_info,social goal,1,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,informational goal,1,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,social goal,4,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,informational goal,4,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,social goal,3,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,informational goal,4,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,social goal,2,good,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,social goal,3,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,social goal,3,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,informational goal,3,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,social goal,1,bad,smile,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,informational goal,1,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,social goal,4,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,informational goal,1,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,social goal,4,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,informational goal,1,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,social goal,4,good,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,inf_goal,social goal,1,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,informational goal,2,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,soc_goal,social goal,2,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,informational goal,2,bad,frown,goal_manipulation
R_AFMlJNXm8ROgA7L,no_info,social goal,1,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,informational goal,3,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,social goal,3,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,informational goal,3,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,social goal,4,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,no_info,informational goal,4,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,no_info,social goal,4,good,smile,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,informational goal,2,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,social goal,1,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,informational goal,1,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,social goal,1,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,no_info,informational goal,3,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,no_info,social goal,1,bad,smile,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,informational goal,1,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,social goal,3,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,informational goal,1,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,social goal,4,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,no_info,informational goal,1,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,no_info,social goal,4,good,frown,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,informational goal,3,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,inf_goal,social goal,1,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,soc_goal,social goal,2,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,no_info,informational goal,3,bad,frown,goal_manipulation
R_1dypPNWKibFu4wU,no_info,social goal,1,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,informational goal,4,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,social goal,4,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,informational goal,2,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,social goal,4,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,informational goal,4,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,social goal,4,good,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,social goal,3,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,social goal,4,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,informational goal,3,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,social goal,3,bad,smile,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,informational goal,1,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,social goal,4,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,informational goal,1,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,social goal,3,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,informational goal,1,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,social goal,4,good,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,inf_goal,social goal,1,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,soc_goal,social goal,1,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,informational goal,4,bad,frown,goal_manipulation
R_cCjU7XCu7ZCixwZ,no_info,social goal,1,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,informational goal,3,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,social goal,2,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,informational goal,3,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,social goal,2,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,informational goal,3,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,social goal,3,good,smile,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,social goal,1,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,social goal,4,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,informational goal,3,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,social goal,2,bad,smile,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,informational goal,1,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,social goal,3,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,informational goal,1,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,social goal,3,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,informational goal,1,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,social goal,4,good,frown,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,informational goal,3,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,inf_goal,social goal,2,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,soc_goal,social goal,2,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,informational goal,3,bad,frown,goal_manipulation
R_1JUBjfS8peG9ahK,no_info,social goal,1,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,informational goal,3,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,social goal,4,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,informational goal,3,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,social goal,4,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,informational goal,2,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,social goal,3,good,smile,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,social goal,3,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,social goal,2,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,informational goal,4,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,social goal,3,bad,smile,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,informational goal,1,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,social goal,2,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,informational goal,1,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,social goal,2,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,informational goal,2,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,social goal,4,good,frown,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,inf_goal,social goal,2,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,soc_goal,social goal,1,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,informational goal,4,bad,frown,goal_manipulation
R_3HUBzrrsmomc3iy,no_info,social goal,2,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,informational goal,4,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,social goal,4,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,informational goal,4,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,social goal,4,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,no_info,informational goal,3,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,no_info,social goal,3,good,smile,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,social goal,1,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,social goal,3,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,no_info,informational goal,3,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,no_info,social goal,3,bad,smile,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,informational goal,1,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,social goal,2,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,informational goal,1,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,social goal,2,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,no_info,informational goal,1,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,no_info,social goal,4,good,frown,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,inf_goal,social goal,2,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,informational goal,3,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,soc_goal,social goal,2,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,no_info,informational goal,4,bad,frown,goal_manipulation
R_22YaLEATTVSLhN9,no_info,social goal,1,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,informational goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,social goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,informational goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,social goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,informational goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,social goal,4,good,smile,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,social goal,1,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,social goal,1,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,informational goal,3,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,social goal,2,bad,smile,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,informational goal,2,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,social goal,3,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,informational goal,1,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,social goal,2,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,informational goal,3,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,social goal,3,good,frown,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,inf_goal,social goal,1,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,soc_goal,social goal,2,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,informational goal,4,bad,frown,goal_manipulation
R_1Q3ESjzogrthrMd,no_info,social goal,2,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,informational goal,3,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,social goal,3,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,informational goal,2,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,social goal,3,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,informational goal,3,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,social goal,2,good,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,social goal,2,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,social goal,3,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,informational goal,3,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,social goal,3,bad,smile,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,informational goal,1,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,social goal,3,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,informational goal,2,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,social goal,3,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,informational goal,1,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,social goal,3,good,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,inf_goal,social goal,1,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,informational goal,3,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,soc_goal,social goal,3,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,informational goal,3,bad,frown,goal_manipulation
R_a2Wd10lBiwkyAzT,no_info,social goal,3,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,informational goal,1,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,social goal,3,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,informational goal,1,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,social goal,4,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,informational goal,3,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,social goal,3,good,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,social goal,1,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,social goal,3,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,informational goal,3,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,social goal,1,bad,smile,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,informational goal,1,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,social goal,1,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,informational goal,1,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,social goal,3,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,informational goal,1,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,social goal,4,good,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,informational goal,3,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,inf_goal,social goal,1,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,informational goal,3,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,soc_goal,social goal,2,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,informational goal,1,bad,frown,goal_manipulation
R_UDTPY4C6EgkYgMN,no_info,social goal,1,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,informational goal,4,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,social goal,1,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,informational goal,3,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,social goal,3,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,informational goal,3,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,social goal,2,good,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,informational goal,4,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,social goal,2,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,social goal,2,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,informational goal,3,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,social goal,1,bad,smile,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,informational goal,2,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,social goal,4,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,informational goal,2,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,social goal,4,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,informational goal,1,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,social goal,4,good,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,inf_goal,social goal,1,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,informational goal,4,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,soc_goal,social goal,2,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,informational goal,4,bad,frown,goal_manipulation
R_RmC22lYLYjAs5Zn,no_info,social goal,1,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,informational goal,3,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,social goal,3,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,informational goal,2,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,social goal,3,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,informational goal,2,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,social goal,3,good,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,social goal,2,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,informational goal,4,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,social goal,4,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,informational goal,1,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,social goal,2,bad,smile,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,informational goal,2,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,social goal,2,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,informational goal,1,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,social goal,4,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,informational goal,1,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,social goal,4,good,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,informational goal,4,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,inf_goal,social goal,1,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,informational goal,3,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,soc_goal,social goal,2,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,informational goal,3,bad,frown,goal_manipulation
R_3nGwHOA5tn6Whgz,no_info,social goal,1,bad,frown,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,informational goal,4,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,social goal,4,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,soc_goal,informational goal,3,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,soc_goal,social goal,4,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,no_info,informational goal,4,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,no_info,social goal,2,good,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,informational goal,3,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,social goal,3,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,soc_goal,informational goal,3,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,soc_goal,social goal,2,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,no_info,informational goal,3,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,no_info,social goal,2,bad,smile,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,informational goal,3,good,frown,goal_manipulation
R_vf8h2NsIu3oT0Y1,inf_goal,social goal,2,good,frown,goal_manipulation
R_vf8h2NsIu3oT0Y1,soc_goal,informational goal,1,good,frown,goal_manipulation
