iter,model,chain,manipulation, manipulation_level, parameter,utt,emo,value,prob,score
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,frown,1,0.3494293129842583,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,frown,2,0.27400881093746526,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,frown,3,0.22214290002515497,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,frown,4,0.15441897605312152,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,emoComm,good,frown,true,0.2556509109687856,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,1,0.4141107667588505,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,2,0.3807423854571199,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,3,0.20462900554746355,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,4,0.00017269502327812015,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,5,0.00026178177965152313,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,frown,6,0.00008336543363650841,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,frown,1,0.5435119575667233,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,frown,2,0.32192872340176726,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,frown,3,0.13451456155062283,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,frown,4,0.00004475748088657269,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,frown,1,0.04334368587158417,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,frown,2,0.18660997868161275,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,frown,3,0.3037815986465774,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,frown,4,0.4662647368002257,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,emoComm,bad,frown,true,0.7024082315085111,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,1,0.08219246083797939,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,2,0.12042226540746874,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,3,0.13073426975118133,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,4,0.22220994755515508,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,5,0.22179577335178305,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,smile,6,0.2226452830964324,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,smile,1,0.17724360547680734,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,smile,2,0.23338531119193545,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,smile,3,0.2747002129030542,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,smile,4,0.3146708704282031,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,smile,1,0.29715514930252696,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,smile,2,0.2733562790246683,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,smile,3,0.23472958498844124,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,smile,4,0.1947589866843636,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,emoComm,good,smile,true,0.954053114424871,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,1,0.07234136440283973,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,2,0.07959222580721685,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,3,0.7940322245531493,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,4,0.01705360491724047,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,5,0.027896592648429343,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,smile,6,0.009083987671124186,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,smile,1,0.35602413916642833,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,smile,2,0.33429929847088513,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,smile,3,0.30967656233600405,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,smile,4,2.668249588623876e-11,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,smile,1,0.2647506915903736,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,smile,2,0.07917502188229075,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,smile,3,0.3219146294023745,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,smile,4,0.33415965712496104,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,emoComm,bad,smile,true,0.9194498079175574,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,1,0.6811218061224846,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,2,0.1992686591169847,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,3,0.08003972309343095,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,4,0.01396364405153231,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,5,0.012503729222375111,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,good,frown,6,0.013102438393192282,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,frown,1,0.19878871709624982,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,frown,2,0.1932347626952479,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,frown,3,0.2758983571296473,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,good,frown,4,0.3320781630788551,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,frown,1,0.293410373827507,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,frown,2,0.22480190180209647,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,frown,3,0.2443511581701214,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,good,frown,4,0.23743656620027506,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,emoComm,good,frown,true,0.7060843505530962,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,1,0.4037470301536875,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,2,0.37056051457795014,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,3,0.22499732527139515,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,4,0.0002318181205300386,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,5,0.00035140538569108535,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,state,bad,frown,6,0.00011190649074621978,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,frown,1,0.5529491537700016,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,frown,2,0.32011458840975826,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,frown,3,0.12689222847313464,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,socGoal,bad,frown,4,0.00004402934710538699,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,frown,1,0.035220244897266106,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,frown,2,0.18969513038293134,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,frown,3,0.30288357931623455,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,infGoal,bad,frown,4,0.47220104540356794,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,non_comm,emoComm,bad,frown,true,0.9428878921961543,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,1,0.07812781781534778,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,2,0.11446726185097415,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,3,0.129920248766744,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,4,0.2258242805992397,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,5,0.22539739252386545,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,smile,6,0.226262998443829,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,smile,1,0.17971501243913282,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,smile,2,0.23400027847065474,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,smile,3,0.27385425198974805,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,smile,4,0.3124304571004642,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,smile,1,0.2954431525943734,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,smile,2,0.2725768454041675,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,smile,3,0.2352780752175599,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,smile,4,0.19670192678389936,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,emoComm,good,smile,true,0.9068723880328574,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,1,0.06629506590710936,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,2,0.07294304540862855,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,3,0.8076004542682564,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,4,0.016782337449097285,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,5,0.02744349863679268,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,smile,6,0.0089355983301157,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,smile,1,0.37174230040128536,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,smile,2,0.3317624856921614,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,smile,3,0.2964952138544136,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,smile,4,5.2139637278985684e-11,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,smile,1,0.24999158425481857,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,smile,2,0.08525841544995576,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,smile,3,0.32041294649566543,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,smile,4,0.3443370537995602,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,emoComm,bad,smile,true,0.8425987652790304,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,1,0.6128122687163103,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,2,0.2573458708542836,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,3,0.1001522418125929,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,4,0.010477137433783236,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,5,0.009381645286843536,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,good,frown,6,0.009830835896186284,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,frown,1,0.16393909619104283,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,frown,2,0.19357588898217482,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,frown,3,0.2861296093751062,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,good,frown,4,0.3563554054516761,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,frown,1,0.3153374383440601,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,frown,2,0.24406258555500104,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,frown,3,0.23565834969364652,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,good,frown,4,0.20494162640729252,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,emoComm,good,frown,true,0.5297746374658624,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,1,0.40621519612239887,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,2,0.3729853684853006,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,3,0.2201465271955933,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,4,0.00021773771476892495,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,5,0.00033006115987297107,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,state,bad,frown,6,0.00010510932206536494,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,frown,1,0.5507016471614893,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,frown,2,0.32054663202689304,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,frown,3,0.12870751805649472,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,socGoal,bad,frown,4,0.00004420275512296403,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,frown,1,0.03715487536169336,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,frown,2,0.18896038897376488,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,frown,3,0.30309744626739704,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,infGoal,bad,frown,4,0.4707872893971447,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,no_info,emoComm,bad,frown,true,0.8856166842053197,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,speakerOptimality,NA,NA,10.863979758500575,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,emoIsCommPrior,communicative,NA,0.6882669091183404,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,emoIsCommPrior,noncommunicative,NA,0.9391845712003482,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,emoIsCommPrior,no_info,NA,0.8786775635605641,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,good,mu,3.600863760155737,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,bad,mu,5.819315282143037,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,no_info,mu,4.621258238068637,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,good,sigma,0.5040255575444539,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,bad,sigma,1.190866727576649,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,no_info,sigma,2.111938265279597,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,inf,mu,3.8783399681623485,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,soc,mu,3.9590011707480937,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,no_info,mu,2.499502335151577,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,inf,sigma,1.2933742336833292,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,soc,sigma,2.2226742794726184,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,no_info,sigma,0.47663263514846643,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,inf,mu,1.6835708491247097,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,soc,mu,2.70743188871295,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,no_info,mu,3.9966649020329283,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,inf,sigma,2.0969316609856414,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,soc,sigma,2.7928303259811926,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,no_info,sigma,0.627065736704203,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,goalExp,NA,NA,4.352744909025569,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,goalScale,NA,NA,9.858155300990216,15.627555750471647
