iter,model,chain,manipulation, manipulation_level, parameter,utt,emo,value,prob,score
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,good,sigma,2.0290462567144,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,bad,sigma,2.7780859827263624,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,statePrior,no_info,sigma,2.682375295212588,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,inf,mu,2.5693085745450928,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,soc,mu,2.5835206402437536,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,no_info,mu,2.560352737620075,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,inf,sigma,1.5727675720846594,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,soc,sigma,0.10039006074644474,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,infGoalPrior,no_info,sigma,1.3432884699570162,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,inf,mu,2.114658284318695,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,soc,mu,3.207324802431156,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,no_info,mu,2.4401593991329156,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,inf,sigma,1.443512565684633,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,soc,sigma,0.6886657278515249,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,socGoalPrior,no_info,sigma,1.5805383528669728,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,goalExp,NA,NA,3.156673454806794,19.02899148074631
0,Mb7_UttBalEmoTruBal,1,NA,NA,parameter,goalScale,NA,NA,18.21518536050275,19.02899148074631
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,1,0.015821715700654597,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,2,0.031494410266467154,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,3,0.18140062595638173,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,4,0.29253535478718473,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,5,0.27517062281418575,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,smile,6,0.20357727047512614,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,smile,1,0.20330671082101753,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,smile,2,0.24747625837183332,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,smile,3,0.27079842474197935,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,smile,4,0.2784186060651697,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,smile,1,0.26775945656603223,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,smile,2,0.25984404878710693,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,smile,3,0.24737997900333283,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,smile,4,0.225016515643528,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,emoComm,good,smile,true,0.5225126184594375,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,1,0.0075986248442415525,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,2,0.20356239509859123,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,3,0.7339069336926178,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,4,0.024967453619732658,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,5,0.022518984803286207,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,smile,6,0.0074456079415305175,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,smile,1,0.6201686933140957,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,smile,2,0.2540953975970064,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,smile,3,0.06286361309339572,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,smile,4,0.06287229599550201,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,smile,1,0.13055875849442597,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,smile,2,0.176432513560047,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,smile,3,0.250794122424494,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,smile,4,0.442214605521033,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,emoComm,bad,smile,true,0.592073794452546,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,1,0.3068009071802639,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,2,0.6002131563322783,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,3,0.05792976027394203,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,4,0.012380996803642564,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,5,0.01159033071201071,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,good,frown,6,0.01108484869786247,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,frown,1,0.14827893458710611,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,frown,2,0.14697202987609076,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,frown,3,0.28362279614853997,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,good,frown,4,0.4211262393882631,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,frown,1,0.5584196923771481,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,frown,2,0.29334490547816605,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,frown,3,0.1439264755838632,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,good,frown,4,0.004308926560822745,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,emoComm,good,frown,true,0.09376433641888272,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,1,0.3718725486907193,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,2,0.6045754300015769,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,3,0.022064468254361175,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,4,0.0006594416691435838,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,5,0.0005889839708508169,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,state,bad,frown,6,0.0002391274133481725,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,frown,1,0.4212108458540239,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,frown,2,0.30967560388332926,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,frown,3,0.19208265118316836,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,socGoal,bad,frown,4,0.07703089907947844,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,frown,1,0.05913320803552471,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,frown,2,0.20203871925765943,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,frown,3,0.31367259451441637,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,infGoal,bad,frown,4,0.4251554781923994,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,good,emoComm,bad,frown,true,0.44432745688558944,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,1,0.06766894042035809,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,2,0.07293737891326314,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,3,0.2547719471444578,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,4,0.27906323218843065,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,5,0.19968849383709847,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,smile,6,0.12587000749639182,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,smile,1,0.1707971543853884,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,smile,2,0.23905980052516668,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,smile,3,0.28371387087556116,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,smile,4,0.3064291742138838,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,smile,1,0.2973524207686809,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,smile,2,0.26844872724166385,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,smile,3,0.23881034785010272,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,smile,4,0.19538850413955255,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,emoComm,good,smile,true,0.5693082476085557,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,1,0.02057631951895128,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,2,0.2984771684827906,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,3,0.6526054673928949,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,4,0.015079793802516239,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,5,0.010346576532175907,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,smile,6,0.0029146742706708867,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,smile,1,0.5569054762678315,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,smile,2,0.2587318958363747,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,smile,3,0.09217494816415024,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,smile,4,0.09218767973164371,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,smile,1,0.12150289320355848,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,smile,2,0.18970261482640835,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,smile,3,0.259286945346929,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,smile,4,0.42950754662310425,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,emoComm,bad,smile,true,0.6479772955465277,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,1,0.46686112005537433,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,2,0.4945582499022849,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,3,0.02894741748341055,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,4,0.00420218471789535,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,5,0.0029925545170566507,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,good,frown,6,0.002438473323977964,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,frown,1,0.11041527338936631,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,frown,2,0.15179657528393478,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,frown,3,0.29597638223916256,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,good,frown,4,0.44181176908753633,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,frown,1,0.5467397222903824,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,frown,2,0.30206197926727735,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,frown,3,0.14904513408319425,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,good,frown,4,0.0021531643591462864,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,emoComm,good,frown,true,0.05502847182177066,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,1,0.5261622605679175,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,2,0.46318761654105456,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,3,0.010251704163847717,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,4,0.00020810878797619897,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,5,0.00014139831195691813,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,state,bad,frown,6,0.00004891162724733207,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,frown,1,0.40512568694709067,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,frown,2,0.31276093429034485,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,frown,3,0.19778531345349862,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,socGoal,bad,frown,4,0.0843280653090659,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,frown,1,0.05691926311659231,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,frown,2,0.20272730990201868,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,frown,3,0.3142787752410629,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,infGoal,bad,frown,4,0.42607465174032605,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,bad,emoComm,bad,frown,true,0.4532487758218267,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,1,0.010883785313664972,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,2,0.020660270370363713,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,3,0.12590568650298348,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,4,0.23835094769727772,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,5,0.2920118402671675,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,smile,6,0.3121874698485425,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,smile,1,0.21614187981605765,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,smile,2,0.2489357612934525,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,smile,3,0.26492054460196507,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,smile,4,0.27000181428852477,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,smile,1,0.2602544511626517,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,smile,2,0.2573115827664553,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,smile,3,0.24887409098722088,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,smile,4,0.23355987508367207,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,emoComm,good,smile,true,0.5145598682458306,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,1,0.00742689044241937,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,2,0.18973423308824838,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,3,0.7237576694990009,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,4,0.028904029914008898,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,5,0.03395414714073854,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,smile,6,0.01622302991558374,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,smile,1,0.6352705112500369,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,smile,2,0.2475349240186988,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,smile,3,0.058593235849146566,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,smile,4,0.058601328882117734,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,smile,1,0.15242614929324375,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,smile,2,0.17095142269976166,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,smile,3,0.24392481503962712,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,smile,4,0.4326976129673675,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,emoComm,bad,smile,true,0.5846774249128068,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,1,0.30837908683679105,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,2,0.5753205926995806,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,3,0.05875031287872756,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,4,0.014739950400273618,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,5,0.017971987629119942,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,good,frown,6,0.024838069555507453,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,frown,1,0.1692251768329674,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,frown,2,0.14342601696618743,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,frown,3,0.2766871040387776,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,good,frown,4,0.41066170216206754,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,frown,1,0.5687455616150561,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,frown,2,0.2863958958276315,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,frown,3,0.14048858165476877,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,good,frown,4,0.004369960902543764,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,emoComm,good,frown,true,0.1161059596775296,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,1,0.3822333511435865,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,2,0.5925992275347014,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,3,0.022882743747514936,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,4,0.0008028288595840836,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,5,0.0009339205627706153,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,state,bad,frown,6,0.000547928151842578,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,1,0.42147457558945256,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,2,0.30916314928262584,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,3,0.1919974125483989,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,4,0.07736486257952277,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,1,0.06002228415462861,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,2,0.20222393159784458,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,3,0.3134109276569621,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,4,0.4243428565905648,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,emoComm,bad,frown,true,0.44615627407278663,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,1,0.0393969017801151,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,2,0.04033582624350048,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,3,0.1797659423545671,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,4,0.2466049291582405,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,5,0.24666224782449175,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,6,0.2472341526390851,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,1,0.194607461057981,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,2,0.3283213863614507,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,3,0.3079352217864043,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,4,0.16913593079416395,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,1,0.2191932902845405,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,2,0.3110570690396578,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,3,0.29271444828280324,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,4,0.1770351923929985,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,good,smile,true,0.5390760777228878,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,1,0.015097031761811477,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,2,0.28816348691298604,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,3,0.6642223144156649,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,4,0.013612962781956802,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,5,0.013054454088593407,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,6,0.0058497500389874165,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,1,0.5411035734461829,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,2,0.3086512988076893,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,3,0.11103608490262618,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,4,0.039209042843501574,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,1,0.09894062804454865,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,2,0.23779198759554296,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,3,0.3080472707787838,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,4,0.3552201135811246,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,bad,smile,true,0.6395236026159431,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,1,0.4735385951790314,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,2,0.47686642847667576,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,3,0.03337685460584169,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,4,0.004934750142620283,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,5,0.004912615760676787,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,6,0.0063707558351540705,18.46548771372649
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,frown,1,0.11101183429618573,18.46548771372649
